PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,PLAYER_NAME,MVP,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF
1628983,2018-19,00,1610612746,Shai Gilgeous-Alexander,0,LAC,20,82,73,2174,341,716,0.476,51,139,0.367,156,195,0.8,57,175,232,270,96,45,141,175,889,11.914634146341463
1628983,2019-20,00,1610612760,Shai Gilgeous-Alexander,0,OKC,21,70,70,2428,478,1015,0.471,87,251,0.347,288,357,0.807,47,365,412,232,79,47,134,117,1331,19.442857142857143
1628983,2020-21,00,1610612760,Shai Gilgeous-Alexander,0,OKC,22,35,35,1180,287,565,0.508,71,170,0.418,185,229,0.808,19,147,166,207,27,23,106,70,830,23.571428571428573
1628983,2021-22,00,1610612760,Shai Gilgeous-Alexander,0,OKC,23,56,56,1942,477,1052,0.453,89,297,0.3,328,405,0.81,37,241,278,331,71,46,154,142,1371,23.053571428571427
1628983,2022-23,00,1610612760,Shai Gilgeous-Alexander,0,OKC,24,68,68,2416,704,1381,0.51,58,168,0.345,669,739,0.905,59,270,329,371,112,65,192,192,2135,30.485294117647058
1628983,2023-24,00,1610612760,Shai Gilgeous-Alexander,0,OKC,25,75,75,2553,796,1487,0.535,95,269,0.353,567,649,0.874,65,350,415,465,150,67,162,184,2254,32.21333333333333
1628983,2024-25,00,1610612760,Shai Gilgeous-Alexander,1,OKC,26,76,76,2598,860,1656,0.519,163,435,0.375,601,669,0.898,67,312,379,486,131,77,183,164,2484,33.026315789473685
203999,2015-16,00,1610612743,Nikola Jokić,0,DEN,21,80,55,1733,307,600,0.512,28,84,0.333,154,190,0.811,181,379,560,189,79,50,104,208,796,15.5125
203999,2016-17,00,1610612743,Nikola Jokić,0,DEN,22,73,59,2038,494,854,0.578,45,139,0.324,188,228,0.825,212,506,718,359,61,55,171,214,1221,25.246575342465754
203999,2017-18,00,1610612743,Nikola Jokić,0,DEN,23,75,73,2443,504,1010,0.499,111,280,0.396,266,313,0.85,195,608,803,458,90,61,210,212,1385,27.12
203999,2018-19,00,1610612743,Nikola Jokić,0,DEN,24,80,80,2504,616,1206,0.511,83,270,0.307,289,352,0.821,228,637,865,580,108,55,248,228,1604,28.8875
203999,2019-20,00,1610612743,Nikola Jokić,0,DEN,25,73,73,2335,565,1071,0.528,80,255,0.314,246,301,0.817,166,545,711,512,85,44,226,222,1456,27.684931506849313
203999,2020-21,00,1610612743,Nikola Jokić,1,DEN,26,72,72,2488,732,1293,0.566,92,237,0.388,342,394,0.868,205,575,780,599,95,48,222,192,1898,35.90277777777778
203999,2021-22,00,1610612743,Nikola Jokić,1,DEN,27,74,74,2476,764,1311,0.583,97,288,0.337,379,468,0.81,206,813,1019,584,109,63,281,191,2004,38.67567567567568
203999,2022-23,00,1610612743,Nikola Jokić,0,DEN,28,69,69,2323,646,1022,0.632,57,149,0.383,341,415,0.822,167,650,817,678,87,47,247,174,1690,38
203999,2023-24,00,1610612743,Nikola Jokić,1,DEN,29,79,79,2737,822,1411,0.583,83,231,0.359,358,438,0.817,223,753,976,708,108,68,237,194,2085,38.46835443037975
203999,2024-25,00,1610612743,Nikola Jokić,0,DEN,30,70,70,2571,786,1364,0.576,138,331,0.417,361,451,0.8,200,692,892,716,127,45,230,160,2071,42.18571428571428
203954,2016-17,00,1610612755,Joel Embiid,0,PHI,23,31,31,786,200,429,0.466,36,98,0.367,191,244,0.783,61,182,243,66,27,76,117,112,627,20.64516129032258
203954,2017-18,00,1610612755,Joel Embiid,0,PHI,24,63,63,1912,510,1056,0.483,66,214,0.308,359,467,0.769,143,547,690,199,40,111,234,209,1445,25.349206349206348
203954,2018-19,00,1610612755,Joel Embiid,0,PHI,25,64,64,2154,580,1199,0.484,79,263,0.3,522,649,0.804,160,711,871,234,46,122,226,211,1761,32.21875
203954,2019-20,00,1610612755,Joel Embiid,0,PHI,26,51,51,1506,382,801,0.477,57,172,0.331,351,435,0.807,141,452,593,152,45,65,159,174,1172,26.764705882352942
203954,2020-21,00,1610612755,Joel Embiid,0,PHI,27,51,51,1585,461,899,0.513,58,154,0.377,471,548,0.859,113,426,539,145,50,69,159,123,1451,30.980392156862745
203954,2021-22,00,1610612755,Joel Embiid,0,PHI,28,68,68,2296,666,1334,0.499,93,251,0.371,654,803,0.814,146,650,796,284,77,99,214,181,2079,33.88235294117647
203954,2022-23,00,1610612755,Joel Embiid,1,PHI,29,66,66,2284,728,1328,0.548,66,200,0.33,661,771,0.857,113,557,670,274,66,112,226,205,2183,35.89393939393939
203954,2023-24,00,1610612755,Joel Embiid,0,PHI,30,39,39,1309,450,851,0.529,54,139,0.388,399,452,0.883,95,335,430,219,46,66,150,112,1353,38.717948717948715
203954,2024-25,00,1610612755,Joel Embiid,0,PHI,31,19,19,574,140,315,0.444,23,77,0.299,149,169,0.882,36,119,155,85,14,18,62,42,452,24.57894736842105
203507,2013-14,00,1610612749,Giannis Antetokounmpo,0,MIL,19,77,23,1897,173,418,0.414,41,118,0.347,138,202,0.683,78,261,339,150,60,61,122,173,525,9.142857142857142
203507,2014-15,00,1610612749,Giannis Antetokounmpo,0,MIL,20,81,71,2541,383,780,0.491,7,44,0.159,257,347,0.741,100,442,542,207,73,85,173,254,1030,15.765432098765432
203507,2015-16,00,1610612749,Giannis Antetokounmpo,0,MIL,21,80,79,2823,513,1013,0.506,28,109,0.257,296,409,0.724,113,499,612,345,94,113,208,258,1350,21.1625
203507,2016-17,00,1610612749,Giannis Antetokounmpo,0,MIL,22,80,80,2845,656,1259,0.521,49,180,0.272,471,612,0.77,142,558,700,434,131,151,234,246,1832,28.375
203507,2017-18,00,1610612749,Giannis Antetokounmpo,0,MIL,23,75,75,2756,742,1402,0.529,43,140,0.307,487,641,0.76,156,597,753,361,109,106,223,231,2014,30.746666666666666
203507,2018-19,00,1610612749,Giannis Antetokounmpo,1,MIL,24,72,72,2358,721,1247,0.578,52,203,0.256,500,686,0.729,159,739,898,424,92,110,268,232,1994,35.25
203507,2019-20,00,1610612749,Giannis Antetokounmpo,1,MIL,25,63,63,1917,685,1238,0.553,89,293,0.304,398,629,0.633,140,716,856,354,61,66,230,195,1857,34.6031746
203507,2020-21,00,1610612749,Giannis Antetokounmpo,0,MIL,26,61,61,2013,626,1100,0.569,67,221,0.303,398,581,0.685,97,574,671,357,72,73,207,168,1717,33.21311475409836
203507,2021-22,00,1610612749,Giannis Antetokounmpo,0,MIL,27,67,67,2204,689,1245,0.553,71,242,0.293,553,766,0.722,134,644,778,388,72,91,219,212,2002,34.97014925373134
203507,2022-23,00,1610612749,Giannis Antetokounmpo,0,MIL,28,63,63,2024,707,1278,0.553,47,171,0.275,498,772,0.645,137,605,742,359,52,51,246,197,1959,32.888888888888886
203507,2023-24,00,1610612749,Giannis Antetokounmpo,0,MIL,29,73,73,2567,837,1369,0.611,34,124,0.274,514,782,0.657,196,645,841,476,87,79,250,210,2222,36.36986301369863
203507,2024-25,00,1610612749,Giannis Antetokounmpo,0,MIL,30,67,67,2289,793,1319,0.601,14,63,0.222,436,707,0.617,147,651,798,433,58,78,206,155,2036,35.82089552238806
201935,2009-10,00,1610612760,James Harden,0,OKC,20,76,0,1738,233,578,0.403,93,248,0.375,194,240,0.808,47,197,244,137,80,20,106,200,753,9.697368421052632
201935,2010-11,00,1610612760,James Harden,0,OKC,21,82,5,2189,298,684,0.436,113,324,0.349,289,343,0.843,42,213,255,176,92,24,106,207,998,12.182926829268293
201935,2011-12,00,1610612760,James Harden,0,OKC,22,62,2,1946,309,629,0.491,114,292,0.39,312,369,0.846,30,222,252,229,62,15,137,150,1044,17.548387096774192
201935,2012-13,00,1610612745,James Harden,0,HOU,23,78,78,2985,585,1337,0.438,179,486,0.368,674,792,0.851,62,317,379,455,142,38,295,178,2023,24
201935,2013-14,00,1610612745,James Harden,0,HOU,24,73,73,2777,549,1205,0.456,177,483,0.366,576,665,0.866,61,283,344,446,115,29,265,177,1851,24.315068493150687
201935,2014-15,00,1610612745,James Harden,0,HOU,25,81,81,2981,647,1470,0.44,208,555,0.375,715,824,0.868,75,384,459,565,154,60,321,208,2217,27.185185185185187
201935,2015-16,00,1610612745,James Harden,0,HOU,26,82,82,3125,710,1617,0.439,236,657,0.359,720,837,0.86,63,438,501,612,139,51,374,229,2376,27.817073170731707
201935,2016-17,00,1610612745,James Harden,0,HOU,27,81,81,2947,674,1533,0.44,262,756,0.347,746,881,0.847,95,564,659,907,121,38,464,215,2356,32.382716049382715
201935,2017-18,00,1610612745,James Harden,1,HOU,28,72,72,2551,651,1449,0.449,265,722,0.367,624,727,0.858,41,348,389,630,126,50,315,169,2191,30.13888888888889
201935,2018-19,00,1610612745,James Harden,0,HOU,29,78,78,2867,843,1909,0.442,378,1028,0.368,754,858,0.879,66,452,518,586,158,58,387,244,2818,33.08974358974359
201935,2019-20,00,1610612745,James Harden,0,HOU,30,68,68,2483,672,1514,0.444,299,843,0.355,692,800,0.865,70,376,446,512,125,60,308,227,2335,32.64705882352941
201935,2020-21,00,0,James Harden,0,TOT,31,44,43,1609,342,734,0.466,121,334,0.362,278,323,0.861,35,313,348,475,53,33,177,99,1083,31.318181818181817
201935,2021-22,00,0,James Harden,0,TOT,32,65,65,2420,407,992,0.41,148,448,0.33,470,536,0.877,55,445,500,667,82,36,284,153,1432,27.415384615384614
201935,2022-23,00,1610612755,James Harden,0,PHI,33,58,58,2135,371,842,0.441,161,418,0.385,313,361,0.867,40,314,354,618,71,31,195,112,1216,27.17241379310345
201935,2023-24,00,1610612746,James Harden,0,LAC,34,72,72,2470,352,822,0.428,186,488,0.381,302,344,0.878,34,335,369,614,77,57,185,127,1192,22.38888888888889
201935,2024-25,00,1610612746,James Harden,0,LAC,35,79,79,2789,531,1295,0.41,235,668,0.352,505,578,0.874,55,401,456,687,118,55,341,162,1802,24.556962025316455
201566,2008-09,00,1610612760,Russell Westbrook,0,OKC,20,82,65,2668,436,1095,0.398,35,129,0.271,349,428,0.815,178,221,399,435,110,16,274,191,1256,14.682926829268293
201566,2009-10,00,1610612760,Russell Westbrook,0,OKC,21,82,82,2813,485,1160,0.418,23,104,0.221,329,422,0.78,143,258,401,652,108,34,268,204,1322,18.06097561
201566,2010-11,00,1610612760,Russell Westbrook,0,OKC,22,82,82,2847,614,1390,0.442,34,103,0.33,531,631,0.842,121,258,379,670,155,30,316,207,1793,22.378048780487806
201566,2011-12,00,1610612760,Russell Westbrook,0,OKC,23,66,66,2331,578,1266,0.457,62,196,0.316,340,413,0.823,96,205,301,362,112,21,239,147,1558,20.515151515151516
201566,2012-13,00,1610612760,Russell Westbrook,0,OKC,24,82,82,2861,673,1535,0.438,97,300,0.323,460,575,0.8,111,317,428,607,145,24,273,189,1903,22.646341463414632
201566,2013-14,00,1610612760,Russell Westbrook,0,OKC,25,46,46,1412,346,791,0.437,68,214,0.318,242,293,0.826,55,208,263,319,88,7,177,104,1002,21.869565217391305
201566,2014-15,00,1610612760,Russell Westbrook,0,OKC,26,67,67,2302,627,1471,0.426,86,288,0.299,546,654,0.835,124,364,488,574,140,14,293,184,1886,27.71641791044776
201566,2015-16,00,1610612760,Russell Westbrook,0,OKC,27,80,80,2750,656,1444,0.454,101,341,0.296,465,573,0.812,145,481,626,834,163,20,342,200,1878,28.5375
201566,2016-17,00,1610612760,Russell Westbrook,1,OKC,28,81,81,2802,824,1941,0.425,200,583,0.343,710,840,0.845,137,727,864,840,132,31,438,190,2558,33.82716049382716
201566,2017-18,00,1610612760,Russell Westbrook,0,OKC,29,80,80,2914,757,1687,0.449,97,326,0.298,417,566,0.737,152,652,804,820,147,20,381,200,2028,29.4875
201566,2018-19,00,1610612760,Russell Westbrook,0,OKC,30,73,73,2629,630,1473,0.428,119,411,0.29,296,451,0.656,109,698,807,784,142,33,325,245,1675,29.013698630136986
201566,2019-20,00,1610612745,Russell Westbrook,0,HOU,31,57,57,2049,604,1281,0.472,55,213,0.258,290,380,0.763,100,351,451,401,93,20,255,200,1553,26.24561403508772
201566,2020-21,00,1610612764,Russell Westbrook,0,WAS,32,65,65,2369,544,1238,0.439,86,273,0.315,271,413,0.656,109,641,750,763,89,23,312,190,1445,29.56923076923077
201566,2021-22,00,1610612747,Russell Westbrook,0,LAL,33,78,78,2678,548,1233,0.444,79,265,0.298,266,399,0.667,110,470,580,550,75,20,295,235,1441,19.91025641025641
201566,2022-23,00,0,Russell Westbrook,0,TOT,34,73,24,2126,432,991,0.436,89,286,0.311,206,314,0.656,89,334,423,551,76,33,255,162,1159,18.08219178082192
201566,2023-24,00,1610612746,Russell Westbrook,0,LAC,35,68,11,1529,301,663,0.454,42,154,0.273,110,160,0.688,93,250,343,306,74,23,144,121,754,13.882352941176471
201566,2024-25,00,1610612743,Russell Westbrook,0,DEN,36,75,36,2092,373,831,0.449,94,291,0.323,154,233,0.661,102,268,370,457,106,37,242,188,994,15.8
201939,2009-10,00,1610612744,Stephen Curry,0,GSW,22,80,77,2896,528,1143,0.462,166,380,0.437,177,200,0.885,48,308,356,472,152,19,243,252,1399,18.9625
201939,2010-11,00,1610612744,Stephen Curry,0,GSW,23,74,74,2489,505,1053,0.48,151,342,0.442,212,227,0.934,52,234,286,432,109,20,226,233,1373,19.33783783783784
201939,2011-12,00,1610612744,Stephen Curry,0,GSW,24,26,23,732,145,296,0.49,55,121,0.455,38,47,0.809,15,73,88,138,39,8,65,62,383,16.576923076923077
201939,2012-13,00,1610612744,Stephen Curry,0,GSW,25,78,78,2983,626,1388,0.451,272,600,0.453,262,291,0.9,59,255,314,539,126,12,240,198,1786,22.384615384615383
201939,2013-14,00,1610612744,Stephen Curry,0,GSW,26,78,78,2846,652,1383,0.471,261,615,0.424,308,348,0.885,46,288,334,666,128,14,294,194,1873,25
201939,2014-15,00,1610612744,Stephen Curry,1,GSW,27,80,80,2613,653,1341,0.487,286,646,0.443,308,337,0.914,56,285,341,619,163,16,249,158,1900,25.9125
201939,2015-16,00,1610612744,Stephen Curry,1,GSW,28,79,79,2700,805,1598,0.504,402,886,0.454,363,400,0.908,68,362,430,527,169,15,262,161,2375,30.68354430379747
201939,2016-17,00,1610612744,Stephen Curry,0,GSW,29,79,79,2639,675,1443,0.468,324,789,0.411,325,362,0.898,61,292,353,524,142,17,239,183,1999,25.20253164556962
201939,2017-18,00,1610612744,Stephen Curry,0,GSW,30,51,51,1631,428,864,0.495,212,501,0.423,278,302,0.921,36,225,261,310,80,8,153,114,1346,27.294117647058822
201939,2018-19,00,1610612744,Stephen Curry,0,GSW,31,69,69,2331,632,1340,0.472,354,810,0.437,263,287,0.916,45,324,369,361,92,25,192,166,1881,26.144927536231883
201939,2019-20,00,1610612744,Stephen Curry,0,GSW,32,5,5,139,33,82,0.402,12,49,0.245,26,26,1,4,22,26,33,5,2,16,11,104,21
201939,2020-21,00,1610612744,Stephen Curry,0,GSW,33,63,63,2152,658,1365,0.482,337,801,0.421,362,395,0.916,29,316,345,363,77,8,213,119,2015,29.444444444444443
201939,2021-22,00,1610612744,Stephen Curry,0,GSW,34,64,64,2211,535,1224,0.437,285,750,0.38,275,298,0.923,34,301,335,404,85,23,206,130,1630,24.359375
201939,2022-23,00,1610612744,Stephen Curry,0,GSW,35,56,56,1941,559,1133,0.493,273,639,0.427,257,281,0.915,39,302,341,352,52,20,179,117,1648,29.214285714285715
201939,2023-24,00,1610612744,Stephen Curry,0,GSW,36,74,74,2422,650,1445,0.45,357,876,0.408,299,324,0.923,37,293,330,379,54,28,210,117,1956,23.2027027
201939,2024-25,00,1610612744,Stephen Curry,0,GSW,37,70,70,2252,564,1258,0.448,311,784,0.397,279,299,0.933,40,270,310,421,80,30,200,95,1718,23.5
201142,2007-08,00,1610612760,Kevin Durant,0,SEA,19,80,80,2768,587,1366,0.43,59,205,0.288,391,448,0.873,70,278,348,192,78,75,232,122,1624,15.6125
201142,2008-09,00,1610612760,Kevin Durant,0,OKC,20,74,74,2885,661,1390,0.476,97,230,0.422,452,524,0.863,77,405,482,205,96,53,225,134,1871,22.716216216216218
201142,2009-10,00,1610612760,Kevin Durant,0,OKC,21,82,82,3239,794,1668,0.476,128,351,0.365,756,840,0.9,105,518,623,231,112,84,271,171,2472,27.963414634146343
201142,2010-11,00,1610612760,Kevin Durant,0,OKC,22,78,78,3038,711,1538,0.462,145,414,0.35,594,675,0.88,57,476,533,214,88,76,218,159,2161,24.94871794871795
201142,2011-12,00,1610612760,Kevin Durant,0,OKC,23,66,66,2546,643,1297,0.496,133,344,0.387,431,501,0.86,40,487,527,231,88,77,248,133,1850,27.28787878787879
201142,2012-13,00,1610612760,Kevin Durant,0,OKC,24,81,81,3119,731,1433,0.51,139,334,0.416,679,750,0.905,46,594,640,374,116,105,280,143,2280,30.395061728395063
201142,2013-14,00,1610612760,Kevin Durant,1,OKC,25,81,81,3122,849,1688,0.503,192,491,0.391,703,805,0.873,58,540,598,445,103,59,285,174,2593,31.753086419753085
201142,2014-15,00,1610612760,Kevin Durant,0,OKC,26,27,27,913,238,467,0.51,64,159,0.403,146,171,0.854,16,162,178,110,24,25,74,40,686,25.74074074074074
201142,2015-16,00,1610612760,Kevin Durant,0,OKC,27,72,72,2578,698,1381,0.505,186,481,0.387,447,498,0.898,45,544,589,361,69,85,250,137,2029,29.84722222222222
201142,2016-17,00,1610612744,Kevin Durant,0,GSW,28,62,62,2070,551,1026,0.537,117,312,0.375,336,384,0.875,39,474,513,300,66,99,138,117,1555,30.193548387096776
201142,2017-18,00,1610612744,Kevin Durant,0,GSW,29,68,68,2325,630,1222,0.516,173,413,0.419,359,404,0.889,31,433,464,366,50,119,207,133,1792,28.63235294117647
201142,2018-19,00,1610612744,Kevin Durant,0,GSW,30,78,78,2702,721,1383,0.521,137,388,0.353,448,506,0.885,33,464,497,457,58,84,225,155,2027,27.923076923076923
201142,2020-21,00,1610612751,Kevin Durant,0,BKN,32,35,32,1157,324,603,0.537,85,189,0.45,210,238,0.882,13,234,247,195,25,45,120,70,943,29.37142857142857
201142,2021-22,00,1610612751,Kevin Durant,0,BKN,33,55,55,2047,578,1115,0.518,115,300,0.383,372,409,0.91,29,378,407,351,48,52,191,113,1643,31.563636363636363
201142,2022-23,00,0,Kevin Durant,0,TOT,34,47,47,1672,483,862,0.56,93,230,0.404,307,334,0.919,17,296,313,235,34,67,156,99,1366,30.914893617021278
201142,2023-24,00,1610612756,Kevin Durant,0,PHX,35,75,75,2791,751,1436,0.523,168,407,0.413,362,423,0.856,41,454,495,378,69,91,244,133,2032,27.666666666666668
201142,2024-25,00,1610612756,Kevin Durant,0,PHX,36,62,62,2265,592,1124,0.527,160,372,0.43,303,361,0.839,23,351,374,263,50,77,190,104,1647,26.306451612903224
201565,2008-09,00,1610612741,Derrick Rose,0,CHI,20,81,80,3000,574,1208,0.475,16,72,0.222,197,250,0.788,96,221,317,512,66,18,202,125,1361,17.098765432098766
201565,2009-10,00,1610612741,Derrick Rose,0,CHI,21,78,78,2871,672,1373,0.489,16,60,0.267,259,338,0.766,65,228,293,469,57,27,217,96,1619,18.82051282051282
201565,2010-11,00,1610612741,Derrick Rose,1,CHI,22,81,81,3026,711,1597,0.445,128,385,0.332,476,555,0.858,81,249,330,623,85,51,278,136,2026,23.11111111111111
201565,2011-12,00,1610612741,Derrick Rose,0,CHI,23,39,39,1375,302,695,0.435,54,173,0.312,194,239,0.812,26,105,131,307,35,28,119,52,852,20.41025641025641
201565,2013-14,00,1610612741,Derrick Rose,0,CHI,25,10,10,311,58,164,0.354,16,47,0.34,27,32,0.844,9,23,32,43,5,1,34,15,159,9.5
201565,2014-15,00,1610612741,Derrick Rose,0,CHI,26,51,51,1530,338,835,0.405,76,271,0.28,152,187,0.813,35,126,161,251,36,16,161,63,904,13.235294117647058
201565,2015-16,00,1610612741,Derrick Rose,0,CHI,27,66,66,2097,447,1048,0.427,44,150,0.293,142,179,0.793,46,179,225,311,44,14,175,84,1080,13.045454545454545
201565,2016-17,00,1610612752,Derrick Rose,0,NYK,28,64,64,2082,460,977,0.471,13,60,0.217,221,253,0.874,66,180,246,283,44,17,147,84,1154,16.375
201565,2017-18,00,0,Derrick Rose,0,TOT,29,25,7,419,81,186,0.435,7,30,0.233,40,46,0.87,13,22,35,37,7,4,35,16,209,5.84
201565,2018-19,00,1610612750,Derrick Rose,0,MIN,30,51,13,1392,363,753,0.482,54,146,0.37,137,160,0.856,33,107,140,220,31,12,82,57,917,16.176470588235293
201565,2019-20,00,1610612765,Derrick Rose,0,DET,31,50,15,1298,369,753,0.49,45,147,0.306,121,139,0.871,27,94,121,278,40,16,126,49,904,16.62
201565,2020-21,00,0,Derrick Rose,0,TOT,32,50,3,1279,287,611,0.47,50,129,0.388,110,127,0.866,20,110,130,209,49,19,78,56,734,14.44
201565,2021-22,00,1610612752,Derrick Rose,0,NYK,33,26,4,636,122,274,0.445,37,92,0.402,30,31,0.968,21,57,78,103,22,12,39,15,311,12.846153846153847
201565,2022-23,00,1610612752,Derrick Rose,0,NYK,34,27,0,338,61,159,0.384,19,63,0.302,11,12,0.917,8,32,40,46,7,5,22,18,152,4.777777777777778
201565,2023-24,00,1610612763,Derrick Rose,0,MEM,35,24,7,399,76,165,0.461,15,41,0.366,24,27,0.889,7,38,45,78,8,2,31,21,191,8.375
2544,2003-04,00,1610612739,LeBron James,0,CLE,19,79,79,3120,622,1492,0.417,63,217,0.29,347,460,0.754,99,333,432,465,130,58,273,149,1654,18.772151898734176
2544,2004-05,00,1610612739,LeBron James,0,CLE,20,80,80,3388,795,1684,0.472,108,308,0.351,477,636,0.75,111,477,588,577,177,52,262,146,2175,28.2375
2544,2005-06,00,1610612739,LeBron James,0,CLE,21,79,79,3361,875,1823,0.48,127,379,0.335,601,814,0.738,75,481,556,521,123,66,260,181,2478,29.40506329113924
2544,2006-07,00,1610612739,LeBron James,0,CLE,22,78,78,3190,772,1621,0.476,99,310,0.319,489,701,0.698,83,443,526,470,125,55,250,171,2132,25.602564102564102
2544,2007-08,00,1610612739,LeBron James,0,CLE,23,75,74,3027,794,1642,0.484,113,359,0.315,549,771,0.712,133,459,592,539,138,81,255,165,2250,30.333333333333332
2544,2008-09,00,1610612739,LeBron James,1,CLE,24,81,81,3054,789,1613,0.489,132,384,0.344,594,762,0.78,106,507,613,587,137,93,241,139,2304,30.876543209876544
2544,2009-10,00,1610612739,LeBron James,1,CLE,25,76,76,2966,768,1528,0.503,129,387,0.333,593,773,0.767,71,483,554,651,125,77,261,119,2258,32.421052631578945
2544,2010-11,00,1610612748,LeBron James,0,MIA,26,79,79,3063,758,1485,0.51,92,279,0.33,503,663,0.759,80,510,590,554,124,50,284,163,2111,28.582278481012658
2544,2011-12,00,1610612748,LeBron James,1,MIA,27,62,62,2326,621,1169,0.531,54,149,0.362,387,502,0.771,94,398,492,387,115,50,213,96,1683,29.85483870967742
2544,2012-13,00,1610612748,LeBron James,1,MIA,28,76,76,2877,765,1354,0.565,103,254,0.406,403,535,0.753,97,513,610,551,129,67,226,110,2036,32.18421052631579
2544,2013-14,00,1610612748,LeBron James,0,MIA,29,77,77,2902,767,1353,0.567,116,306,0.379,439,585,0.75,81,452,533,488,121,26,270,126,2089,29.285714285714285
2544,2014-15,00,1610612739,LeBron James,0,CLE,30,69,69,2493,624,1279,0.488,120,339,0.354,375,528,0.71,51,365,416,511,109,49,272,135,1743,25.333333333333332
2544,2015-16,00,1610612739,LeBron James,0,CLE,31,76,76,2709,737,1416,0.52,87,282,0.309,359,491,0.731,111,454,565,514,104,49,249,143,1920,27.526315789473685
2544,2016-17,00,1610612739,LeBron James,0,CLE,32,74,74,2795,736,1344,0.548,124,342,0.363,358,531,0.674,97,542,639,646,92,44,303,134,1954,30.95945945945946
2544,2017-18,00,1610612739,LeBron James,0,CLE,33,82,82,3026,857,1580,0.542,149,406,0.367,388,531,0.731,97,612,709,747,116,71,347,136,2251,32.69512195121951
2544,2018-19,00,1610612747,LeBron James,0,LAL,34,55,55,1937,558,1095,0.51,111,327,0.339,278,418,0.665,57,408,465,454,72,33,197,94,1505,30.09090909090909
2544,2019-20,00,1610612747,LeBron James,0,LAL,35,67,67,2316,643,1303,0.493,148,425,0.348,264,381,0.693,66,459,525,684,78,36,261,118,1698,29.597014925373134
2544,2020-21,00,1610612747,LeBron James,0,LAL,36,45,45,1504,422,823,0.513,104,285,0.365,178,255,0.698,29,317,346,350,48,25,168,70,1126,27.755555555555556
2544,2021-22,00,1610612747,LeBron James,0,LAL,37,56,56,2084,640,1221,0.524,161,448,0.359,254,336,0.756,63,396,459,349,73,59,196,121,1695,31.714285714285715
2544,2022-23,00,1610612747,LeBron James,0,LAL,38,55,54,1954,609,1219,0.5,121,377,0.321,251,327,0.768,65,392,457,375,50,32,178,88,1590,29.818181818181817
2544,2023-24,00,1610612747,LeBron James,0,LAL,39,71,71,2504,685,1269,0.54,149,363,0.41,303,404,0.75,61,457,518,589,89,38,245,78,1822,29.943661971830984
2544,2024-25,00,1610612747,LeBron James,0,LAL,40,70,70,2444,651,1270,0.513,149,396,0.376,259,331,0.782,72,474,546,575,70,39,260,99,1710,28.414285714285715
977,1996-97,00,1610612747,Kobe Bryant,0,LAL,18,71,6,1102,176,422,0.417,51,136,0.375,136,166,0.819,47,85,132,91,49,23,112,102,539,6.281690141
977,1997-98,00,1610612747,Kobe Bryant,0,LAL,19,79,1,2056,391,913,0.428,75,220,0.341,363,457,0.794,79,163,242,199,74,40,157,180,1220,12.683544303797468
977,1998-99,00,1610612747,Kobe Bryant,0,LAL,20,50,50,1896,362,779,0.465,27,101,0.267,245,292,0.839,53,211,264,190,72,50,157,153,996,19.02
977,1999-00,00,1610612747,Kobe Bryant,0,LAL,21,66,62,2524,554,1183,0.468,46,144,0.319,331,403,0.821,108,308,416,323,106,62,182,220,1485,22.863636363636363
977,2000-01,00,1610612747,Kobe Bryant,0,LAL,22,68,68,2783,701,1510,0.464,61,200,0.305,475,557,0.853,104,295,399,338,114,43,220,222,1938,25.308823529411764
977,2001-02,00,1610612747,Kobe Bryant,0,LAL,23,80,80,3065,749,1597,0.469,33,132,0.25,488,589,0.829,112,329,441,438,118,35,223,228,2019,23.4875
977,2002-03,00,1610612747,Kobe Bryant,0,LAL,24,82,82,3401,868,1924,0.451,124,324,0.383,601,713,0.843,106,458,564,481,181,67,288,218,2461,28.024390243902438
977,2003-04,00,1610612747,Kobe Bryant,0,LAL,25,65,64,2452,516,1178,0.438,71,217,0.327,454,533,0.852,103,256,359,330,112,28,171,176,1557,22.676923076923078
977,2004-05,00,1610612747,Kobe Bryant,0,LAL,26,66,66,2689,573,1324,0.433,131,387,0.339,542,664,0.816,95,297,392,398,86,53,270,174,1819,24.318181818181817
977,2005-06,00,1610612747,Kobe Bryant,0,LAL,27,80,80,3277,978,2173,0.45,180,518,0.347,696,819,0.85,71,354,425,360,147,30,250,233,2832,27.825
977,2006-07,00,1610612747,Kobe Bryant,0,LAL,28,77,77,3140,813,1757,0.463,137,398,0.344,667,768,0.868,75,364,439,413,111,36,255,205,2430,27.649350649350648
977,2007-08,00,1610612747,Kobe Bryant,1,LAL,29,82,82,3192,775,1690,0.459,150,415,0.361,623,742,0.84,94,423,517,441,151,40,257,227,2323,26.597560975609756
977,2008-09,00,1610612747,Kobe Bryant,0,LAL,30,82,82,2960,800,1712,0.467,118,336,0.351,483,564,0.856,90,339,429,399,120,37,210,189,2201,24.182926829268293
977,2009-10,00,1610612747,Kobe Bryant,0,LAL,31,73,73,2835,716,1569,0.456,99,301,0.329,439,541,0.811,78,313,391,365,113,20,233,187,1970,22.89041095890411
